"","runner","gender","age","course","vp","time"
"1642",480,0,32,31,0,140.9
"1643",481,0,33,20,1,134.0833333
"1644",481,0,32,3,0,130.65
"1645",481,0,32,1,0,130.8166667
"1646",481,0,34,40,1,138.2333333
"1647",482,0,39,33,0,136.7
"1650",483,1,38,83,1,176.3
"1651",483,1,35,39,0,163.8666667
"1652",484,0,29,28,0,133.4
"1653",484,0,30,48,0,132.7833333
"1654",485,0,29,1,0,130.3666667
"1655",485,0,31,40,0,132.5833333
"1656",486,0,33,11,0,132.75
"1657",486,0,35,50,0,130.9333333
"1658",487,0,25,48,0,134.8833333
"1659",487,0,24,16,0,134.4
"1660",488,1,24,7,0,143.3833333
"1661",489,1,25,3,0,143.7166667
"1662",489,1,26,22,0,144.8166667
"1663",490,1,36,44,0,164.1833333
"1664",490,1,35,25,0,163.45
"1666",491,0,31,20,0,134.0333333
"1667",491,0,30,1,0,129.8
"1668",491,0,33,69,0,128.8666667
"1669",491,0,30,11,0,133.4
"1670",491,0,32,40,0,136.7833333
"1672",492,0,28,26,0,138.7833333
"1673",492,0,31,82,0,148.4166667
"1674",493,0,22,26,0,132.15
"1675",493,0,23,46,0,132.55
"1676",493,0,25,82,1,130.1333333
"1677",493,0,24,64,1,129.1166667
"1680",494,0,31,60,0,136.4333333
"1681",494,0,32,92,0,135.0166667
"1682",494,0,28,11,0,133.4833333
"1683",494,0,31,58,0,135.9666667
"1684",494,0,32,76,0,135.4833333
"1688",495,0,28.5,20,0,141.6166667
"1690",495,0,32,77,1,136.6
